cohort_month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
2016-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10,1.0,0.0,0.0,0.0,0.0,0.0,0.003115264797507788,0.0,0.0,0.003115264797507788,0.0,0.003115264797507788,0.0,0.003115264797507788,0.0,0.003115264797507788,0.0,0.003115264797507788,0.006230529595015576,0.006230529595015576
2016-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,1.0,0.003926701570680628,0.002617801047120419,0.0013089005235602095,0.003926701570680628,0.0013089005235602095,0.005235602094240838,0.0013089005235602095,0.0013089005235602095,0.0,0.003926701570680628,0.0013089005235602095,0.007853403141361256,0.003926701570680628,0.0013089005235602095,0.0013089005235602095,0.002617801047120419,0.003926701570680628,0.0013089005235602095,0.0
2017-02,1.0,0.00228310502283105,0.0028538812785388126,0.001141552511415525,0.003995433789954338,0.001141552511415525,0.00228310502283105,0.0017123287671232876,0.0017123287671232876,0.00228310502283105,0.001141552511415525,0.0028538812785388126,0.0017123287671232876,0.0017123287671232876,0.001141552511415525,0.0005707762557077625,0.0005707762557077625,0.00228310502283105,0.0,0.0
2017-03,1.0,0.004931714719271623,0.0037936267071320183,0.0037936267071320183,0.0034142640364188165,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.0034142640364188165,0.0007587253414264037,0.0037936267071320183,0.0015174506828528073,0.002276176024279211,0.0011380880121396055,0.0015174506828528073,0.002276176024279211,0.0007587253414264037,0.0015174506828528073,0.0,0.0
2017-04,1.0,0.005952380952380952,0.0021258503401360546,0.0017006802721088435,0.003401360544217687,0.002551020408163265,0.003401360544217687,0.002976190476190476,0.002976190476190476,0.0017006802721088435,0.002551020408163265,0.0008503401360544217,0.0008503401360544217,0.00042517006802721087,0.0008503401360544217,0.0008503401360544217,0.0021258503401360546,0.0,0.0,0.0
2017-05,1.0,0.005005561735261402,0.005005561735261402,0.00389321468298109,0.0030589543937708566,0.0033370411568409346,0.004171301446051168,0.0016685205784204673,0.002502780867630701,0.0030589543937708566,0.002502780867630701,0.0033370411568409346,0.002502780867630701,0.00027808676307007786,0.001946607341490545,0.002502780867630701,0.0,0.0,0.0,0.0
2017-06,1.0,0.004778591908251036,0.003504300732717426,0.00414144632048423,0.002548582351067219,0.003822873526600828,0.003822873526600828,0.0022300095571838167,0.0012742911755336094,0.0022300095571838167,0.0031857279388340237,0.003504300732717426,0.0015928639694170119,0.0012742911755336094,0.001911436763300414,0.0,0.0,0.0,0.0,0.0
2017-07,1.0,0.005136106831022085,0.0035952747817154596,0.0025680534155110425,0.002824858757062147,0.002054442732408834,0.0030816640986132513,0.001027221366204417,0.0017976373908577298,0.0025680534155110425,0.0023112480739599386,0.0030816640986132513,0.0012840267077555213,0.0025680534155110425,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,1.0,0.006931166347992352,0.0033460803059273425,0.0026290630975143404,0.0035850860420650094,0.005258126195028681,0.0028680688336520078,0.0026290630975143404,0.0014340344168260039,0.0014340344168260039,0.002390057361376673,0.0019120458891013384,0.0009560229445506692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09,1.0,0.006779661016949152,0.005326876513317191,0.0029055690072639223,0.004600484261501211,0.0021791767554479417,0.0021791767554479417,0.002421307506053269,0.0029055690072639223,0.001694915254237288,0.0026634382566585956,0.0007263922518159806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10,1.0,0.006935123042505592,0.0024608501118568234,0.0008948545861297539,0.0022371364653243847,0.0020134228187919465,0.0022371364653243847,0.0035794183445190158,0.0026845637583892616,0.0020134228187919465,0.0020134228187919465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11,1.0,0.00547645125958379,0.0038335158817086527,0.0017798466593647317,0.0019167579408543264,0.0017798466593647317,0.001095290251916758,0.0019167579408543264,0.0013691128148959474,0.000547645125958379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12,1.0,0.0025514853289593585,0.002733734281027884,0.0034627300893019866,0.002733734281027884,0.0020047384727537817,0.0016402405686167304,0.0005467468562055768,0.002186987424822307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01,1.0,0.003416370106761566,0.0038434163701067618,0.0028469750889679717,0.0028469750889679717,0.0015658362989323844,0.001708185053380783,0.002277580071174377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,1.0,0.0038753681599751977,0.0038753681599751977,0.0029452798015811503,0.0026352503487831343,0.002170206169586111,0.002015191443187103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03,1.0,0.004594400574300072,0.0031586503948312994,0.002871500358937545,0.0012921751615218953,0.0012921751615218953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04,1.0,0.00581135449262405,0.0031291908806437194,0.0023841454328714052,0.0013410818059901655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,1.0,0.005285412262156448,0.002718212020537602,0.0021141649048625794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06,1.0,0.004208754208754209,0.002861952861952862,0.0,0.00016835016835016836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,1.0,0.007247570416735299,0.00032943501894251357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08,1.0,0.001116249402009249,0.0003189284005740711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
